dir,base,name,offset,rom_addr,usize,method,csize
0x0460540,0x470000,CAM_ATOM.IMG,0x402CEA,0x0872CEA,0x530,0x0000,0x530
0x0460540,0x470000,CAM_ION.IMG,0x40321A,0x087321A,0x4BA,0x0000,0x4BA
0x0460540,0x470000,CAM_AFLD.IMG,0x4036D4,0x08736D4,0x502,0x0000,0x502
0x0460540,0x470000,CAM_APC.IMG,0x403BD6,0x0873BD6,0x4C4,0x0000,0x4C4
0x0460540,0x470000,CAM_ARTY.IMG,0x40409A,0x087409A,0x4B4,0x0000,0x4B4
0x0460540,0x470000,CAM_ATWR.IMG,0x40454E,0x087454E,0x4AA,0x0000,0x4AA
0x0460540,0x470000,CAM_BGGY.IMG,0x4049F8,0x08749F8,0x498,0x0000,0x498
0x0460540,0x470000,CAM_BIKE.IMG,0x404E90,0x0874E90,0x4CE,0x0000,0x4CE
0x0460540,0x470000,CAM_BLNK.IMG,0x40535E,0x087535E,0x650,0x0000,0x650
0x0460540,0x470000,CAM_BOMB.IMG,0x4059AE,0x08759AE,0x4C6,0x0000,0x4C6
0x0460540,0x470000,CAM_BRIK.IMG,0x405E74,0x0875E74,0x42A,0x0000,0x42A
0x0460540,0x470000,CAM_CONC.IMG,0x40629E,0x087629E,0x42A,0x0000,0x42A
0x0460540,0x470000,CAM_CYCL.IMG,0x4066C8,0x08766C8,0x45A,0x0000,0x45A
0x0460540,0x470000,CAM_E1.IMG,0x406B22,0x0876B22,0x510,0x0000,0x510
0x0460540,0x470000,CAM_E2.IMG,0x407032,0x0877032,0x530,0x0000,0x530
0x0460540,0x470000,CAM_E3.IMG,0x407562,0x0877562,0x50E,0x0000,0x50E
0x0460540,0x470000,CAM_E4.IMG,0x407A70,0x0877A70,0x530,0x0000,0x530
0x0460540,0x470000,CAM_E5.IMG,0x407FA0,0x0877FA0,0x530,0x0000,0x530
0x0460540,0x470000,CAM_E6.IMG,0x4084D0,0x08784D0,0x52A,0x0000,0x52A
0x0460540,0x470000,CAM_EYE.IMG,0x4089FA,0x08789FA,0x4FC,0x0000,0x4FC
0x0460540,0x470000,CAM_FACT.IMG,0x408EF6,0x0878EF6,0x530,0x0000,0x530
0x0460540,0x470000,CAM_FIX.IMG,0x409426,0x0879426,0x4E4,0x0000,0x4E4
0x0460540,0x470000,CAM_FTNK.IMG,0x40990A,0x087990A,0x4EE,0x0000,0x4EE
0x0460540,0x470000,CAM_GTWR.IMG,0x409DF8,0x0879DF8,0x4DE,0x0000,0x4DE
0x0460540,0x470000,CAM_GUN.IMG,0x40A2D6,0x087A2D6,0x4F4,0x0000,0x4F4
0x0460540,0x470000,CAM_HAND.IMG,0x40A7CA,0x087A7CA,0x488,0x0000,0x488
0x0460540,0x470000,CAM_HARV.IMG,0x40AC52,0x087AC52,0x4CC,0x0000,0x4CC
0x0460540,0x470000,CAM_HELI.IMG,0x40B11E,0x087B11E,0x442,0x0000,0x442
0x0460540,0x470000,CAMHELI2.IMG,0x40B560,0x087B560,0x41A,0x0000,0x41A
0x0460540,0x470000,CAM_HPAD.IMG,0x40B97A,0x087B97A,0x496,0x0000,0x496
0x0460540,0x470000,CAM_HQ.IMG,0x40BE10,0x087BE10,0x4EA,0x0000,0x4EA
0x0460540,0x470000,CAM_HTNK.IMG,0x40C2FA,0x087C2FA,0x510,0x0000,0x510
0x0460540,0x470000,CAM_JEEP.IMG,0x40C80A,0x087C80A,0x4DC,0x0000,0x4DC
0x0460540,0x470000,CAM_LTNK.IMG,0x40CCE6,0x087CCE6,0x500,0x0000,0x500
0x0460540,0x470000,CAM_MCV.IMG,0x40D1E6,0x087D1E6,0x524,0x0000,0x524
0x0460540,0x470000,CAM_MLRS.IMG,0x40D70A,0x087D70A,0x530,0x0000,0x530
0x0460540,0x470000,CAM_MTNK.IMG,0x40DC3A,0x087DC3A,0x4E8,0x0000,0x4E8
0x0460540,0x470000,CAM_NUK2.IMG,0x40E122,0x087E122,0x530,0x0000,0x530
0x0460540,0x470000,CAM_NUKE.IMG,0x40E652,0x087E652,0x50E,0x0000,0x50E
0x0460540,0x470000,CAM_OBLI.IMG,0x40EB60,0x087EB60,0x530,0x0000,0x530
0x0460540,0x470000,CAM_ORCA.IMG,0x40F090,0x087F090,0x4C6,0x0000,0x4C6
0x0460540,0x470000,CAM_PROC.IMG,0x40F556,0x087F556,0x4FA,0x0000,0x4FA
0x0460540,0x470000,CAM_PYLE.IMG,0x40FA50,0x087FA50,0x4E0,0x0000,0x4E0
0x0460540,0x470000,CAM_RMBO.IMG,0x40FF30,0x087FF30,0x4F8,0x0000,0x4F8
0x0460540,0x470000,CAM_SAM.IMG,0x410428,0x0880428,0x4B6,0x0000,0x4B6
0x0460540,0x470000,CAM_SBAG.IMG,0x4108DE,0x08808DE,0x43C,0x0000,0x43C
0x0460540,0x470000,CAM_SILO.IMG,0x410D1A,0x0880D1A,0x508,0x0000,0x508
0x0460540,0x470000,CAM_SSM.IMG,0x411222,0x0881222,0x1C0,0x0000,0x1C0
0x0460540,0x470000,CAM_STNK.IMG,0x4113E2,0x08813E2,0x4B4,0x0000,0x4B4
0x0460540,0x470000,CAM_TMPL.IMG,0x411896,0x0881896,0x508,0x0000,0x508
0x0460540,0x470000,CAM_TRAN.IMG,0x411D9E,0x0881D9E,0x462,0x0000,0x462
0x0460540,0x470000,CAM_WEAP.IMG,0x412200,0x0882200,0x4D8,0x0000,0x4D8
0x0460540,0x470000,CAM_MSAM.IMG,0x4126D8,0x08826D8,0x530,0x0000,0x530
0x0460540,0x470000,CAM_SLCT.IMG,0x412C08,0x0882C08,0x43C,0x0000,0x43C
0x0460540,0x470000,PIP_BLUE.IMG,0x413044,0x0883044,0x30,0x0000,0x30
0x0460540,0x470000,PIP_GRN.IMG,0x413074,0x0883074,0x208,0x0000,0x208
0x0460540,0x470000,PIP_HOLD.IMG,0x41327C,0x088327C,0x190,0x0000,0x190
0x0460540,0x470000,PIP_LBLU.IMG,0x41340C,0x088340C,0x208,0x0000,0x208
0x0460540,0x470000,PIP_LBL2.IMG,0x413614,0x0883614,0x0,0x0000,0x0
0x0460540,0x470000,PIP_REDY.IMG,0x413614,0x0883614,0x190,0x0000,0x190
0x0460540,0x470000,PIP_RED.IMG,0x4137A4,0x08837A4,0x10,0x0000,0x10
0x0460540,0x470000,PIP_YELO.IMG,0x4137B4,0x08837B4,0x30,0x0000,0x30
0x0460540,0x470000,PIPGMRDY.IMG,0x4137E4,0x08837E4,0x190,0x0000,0x190
0x0460540,0x470000,PIPGMHLD.IMG,0x413974,0x0883974,0x190,0x0000,0x190
0x0460540,0x470000,PIPFRRDY.IMG,0x413B04,0x0883B04,0x190,0x0000,0x190
0x0460540,0x470000,PIPFRHLD.IMG,0x413C94,0x0883C94,0x190,0x0000,0x190
0x0460540,0x470000,BRACKETS.IMG,0x413E24,0x0883E24,0x290,0x0000,0x290
0x0460540,0x470000,SBARFONT.IMG,0x4140B4,0x08840B4,0x3AD0,0x0000,0x3AD0
0x0460540,0x470000,GDI_BOT1.IMG,0x417B84,0x0887B84,0x6C0,0x0000,0x6C0
0x0460540,0x470000,GDI_BOT2.IMG,0x418244,0x0888244,0x210,0x0000,0x210
0x0460540,0x470000,GDI_BOT3.IMG,0x418454,0x0888454,0x23E,0x0000,0x23E
0x0460540,0x470000,GLOGOTP.IMG,0x418692,0x0888692,0x1EEE,0x0000,0x1EEE
0x0460540,0x470000,GRADARTP.IMG,0x41A580,0x088A580,0x1D0C,0x0000,0x1D0C
0x0460540,0x470000,NLOGOTP.IMG,0x41C28C,0x088C28C,0x1EF0,0x0000,0x1EF0
0x0460540,0x470000,NOD_BOT1.IMG,0x41E17C,0x088E17C,0x6C0,0x0000,0x6C0
0x0460540,0x470000,NOD_BOT2.IMG,0x41E83C,0x088E83C,0x20E,0x0000,0x20E
0x0460540,0x470000,NOD_BOT3.IMG,0x41EA4A,0x088EA4A,0x240,0x0000,0x240
0x0460540,0x470000,NRADARTP.IMG,0x41EC8A,0x088EC8A,0x1D10,0x0000,0x1D10
0x0460540,0x470000,CAMATOM2.IMG,0x42099A,0x089099A,0x530,0x0000,0x530
0x0460540,0x470000,CAMION2.IMG,0x420ECA,0x0890ECA,0x4BA,0x0000,0x4BA
0x0460540,0x470000,CAMAFLD2.IMG,0x421384,0x0891384,0x4D6,0x0000,0x4D6
0x0460540,0x470000,CAMAPC2.IMG,0x42185A,0x089185A,0x482,0x0000,0x482
0x0460540,0x470000,CAMARTY2.IMG,0x421CDC,0x0891CDC,0x460,0x0000,0x460
0x0460540,0x470000,CAMATWR2.IMG,0x42213C,0x089213C,0x508,0x0000,0x508
0x0460540,0x470000,CAMBGGY2.IMG,0x422644,0x0892644,0x462,0x0000,0x462
0x0460540,0x470000,CAMBIKE2.IMG,0x422AA6,0x0892AA6,0x474,0x0000,0x474
0x0460540,0x470000,CAMBOMB2.IMG,0x422F1A,0x0892F1A,0x486,0x0000,0x486
0x0460540,0x470000,CAMBRIK2.IMG,0x4233A0,0x08933A0,0x42A,0x0000,0x42A
0x0460540,0x470000,CAMCONC2.IMG,0x4237CA,0x08937CA,0x42A,0x0000,0x42A
0x0460540,0x470000,CAMCYCL2.IMG,0x423BF4,0x0893BF4,0x45A,0x0000,0x45A
0x0460540,0x470000,CAME12.IMG,0x42404E,0x089404E,0x4C4,0x0000,0x4C4
0x0460540,0x470000,CAME22.IMG,0x424512,0x0894512,0x530,0x0000,0x530
0x0460540,0x470000,CAME32.IMG,0x424A42,0x0894A42,0x4F6,0x0000,0x4F6
0x0460540,0x470000,CAME42.IMG,0x424F38,0x0894F38,0x510,0x0000,0x510
0x0460540,0x470000,CAME52.IMG,0x425448,0x0895448,0x530,0x0000,0x530
0x0460540,0x470000,CAME62.IMG,0x425978,0x0895978,0x4D4,0x0000,0x4D4
0x0460540,0x470000,CAMEYE2.IMG,0x425E4C,0x0895E4C,0x4CA,0x0000,0x4CA
0x0460540,0x470000,CAMFIX2.IMG,0x426316,0x0896316,0x4DE,0x0000,0x4DE
0x0460540,0x470000,CAMFTNK2.IMG,0x4267F4,0x08967F4,0x474,0x0000,0x474
0x0460540,0x470000,CAMGTWR2.IMG,0x426C68,0x0896C68,0x530,0x0000,0x530
0x0460540,0x470000,CAMGUN2.IMG,0x427198,0x0897198,0x44A,0x0000,0x44A
0x0460540,0x470000,CAMHAND2.IMG,0x4275E2,0x08975E2,0x48E,0x0000,0x48E
0x0460540,0x470000,CAMHARV2.IMG,0x427A70,0x0897A70,0x4A6,0x0000,0x4A6
0x0460540,0x470000,CAMHPAD2.IMG,0x427F16,0x0897F16,0x488,0x0000,0x488
0x0460540,0x470000,CAMHQ2.IMG,0x42839E,0x089839E,0x4EA,0x0000,0x4EA
0x0460540,0x470000,CAMHTNK2.IMG,0x428888,0x0898888,0x462,0x0000,0x462
0x0460540,0x470000,CAMJEEP2.IMG,0x428CEA,0x0898CEA,0x492,0x0000,0x492
0x0460540,0x470000,CAMLTNK2.IMG,0x42917C,0x089917C,0x470,0x0000,0x470
0x0460540,0x470000,CAMMCV2.IMG,0x4295EC,0x08995EC,0x4E6,0x0000,0x4E6
0x0460540,0x470000,CAMMLRS2.IMG,0x429AD2,0x0899AD2,0x530,0x0000,0x530
0x0460540,0x470000,CAMMTNK2.IMG,0x42A002,0x089A002,0x468,0x0000,0x468
0x0460540,0x470000,CAMNUK22.IMG,0x42A46A,0x089A46A,0x530,0x0000,0x530
0x0460540,0x470000,CAMNUKE2.IMG,0x42A99A,0x089A99A,0x4DE,0x0000,0x4DE
0x0460540,0x470000,CAMOBLI2.IMG,0x42AE78,0x089AE78,0x530,0x0000,0x530
0x0460540,0x470000,CAMORCA2.IMG,0x42B3A8,0x089B3A8,0x4DE,0x0000,0x4DE
0x0460540,0x470000,CAMPROC2.IMG,0x42B886,0x089B886,0x530,0x0000,0x530
0x0460540,0x470000,CAMPYLE2.IMG,0x42BDB6,0x089BDB6,0x480,0x0000,0x480
0x0460540,0x470000,CAMSAM2.IMG,0x42C236,0x089C236,0x470,0x0000,0x470
0x0460540,0x470000,CAMSBAG2.IMG,0x42C6A6,0x089C6A6,0x43C,0x0000,0x43C
0x0460540,0x470000,CAMSILO2.IMG,0x42CAE2,0x089CAE2,0x530,0x0000,0x530
0x0460540,0x470000,CAMSTNK2.IMG,0x42D012,0x089D012,0x472,0x0000,0x472
0x0460540,0x470000,CAMTMPL2.IMG,0x42D484,0x089D484,0x50A,0x0000,0x50A
0x0460540,0x470000,CAMTRAN2.IMG,0x42D98E,0x089D98E,0x430,0x0000,0x430
0x0460540,0x470000,CAMWEAP2.IMG,0x42DDBE,0x089DDBE,0x4D4,0x0000,0x4D4
0x0460540,0x470000,CAMMSAM2.IMG,0x42E292,0x089E292,0x530,0x0000,0x530
0x0460540,0x470000,CAMMSAM2.IMG,0x42E7C2,0x089E7C2,0x530,0x0000,0x530
0x0460540,0x470000,NINTENDO.IMG,0x42ECF2,0x089ECF2,0x25810,0x2200,0x5A40
0x0460540,0x470000,WESTWOOD.IMG,0x434732,0x08A4732,0x7610,0x2200,0x230D
0x0460540,0x470000,LGLASS.IMG,0x436A40,0x08A6A40,0xC4F0,0x2200,0x6694
0x0460540,0x470000,MACCOMP.IMG,0x43D0D4,0x08AD0D4,0x52E0,0x2200,0x2502
0x0460540,0x470000,MFAILED.IMG,0x43F5D6,0x08AF5D6,0x52E0,0x2200,0x1A8B
0x0460540,0x470000,MACCGERM.IMG,0x441062,0x08B1062,0x52E0,0x2200,0x1C5C
0x0460540,0x470000,MFAILGER.IMG,0x442CBE,0x08B2CBE,0x52E0,0x2200,0x234C
0x0460540,0x470000,MACCFRCH.IMG,0x44500A,0x08B500A,0x52E0,0x2200,0x20DB
0x0460540,0x470000,MFAILFRC.IMG,0x4470E6,0x08B70E6,0x52E0,0x2200,0x1E82
0x0460540,0x470000,SCREEN.IMG,0x448F68,0x08B8F68,0x12E10,0x2200,0x3A4E
0x0460540,0x470000,FSCREEN.IMG,0x44C9B6,0x08BC9B6,0x12E10,0x2200,0x3EFE
0x0460540,0x470000,SCORE_BG.IMG,0x4508B4,0x08C08B4,0x9616,0x2200,0x1460
0x0460540,0x470000,GOLDBAR.IMG,0x451D14,0x08C1D14,0x26A,0x1100,0x65
0x0460540,0x470000,REDBAR.IMG,0x451D7A,0x08C1D7A,0x26A,0x1100,0x65
0x0460540,0x470000,DIE01.IMG,0x451DE0,0x08C1DE0,0xA4,0x2200,0x6A
0x0460540,0x470000,DIE02.IMG,0x451E4A,0x08C1E4A,0xA2,0x2200,0x6D
0x0460540,0x470000,DIE03.IMG,0x451EB8,0x08C1EB8,0xA6,0x2200,0x6B
0x0460540,0x470000,DIE04.IMG,0x451F24,0x08C1F24,0xA4,0x2200,0x70
0x0460540,0x470000,DIE05.IMG,0x451F94,0x08C1F94,0xA8,0x2200,0x5D
0x0460540,0x470000,DIE06.IMG,0x451FF2,0x08C1FF2,0xA0,0x2200,0x4E
0x0460540,0x470000,NODDIE01.IMG,0x452040,0x08C2040,0xA4,0x2200,0x6A
0x0460540,0x470000,NODDIE02.IMG,0x4520AA,0x08C20AA,0xA2,0x2200,0x6E
0x0460540,0x470000,NODDIE03.IMG,0x452118,0x08C2118,0xA4,0x2200,0x69
0x0460540,0x470000,NODDIE04.IMG,0x452182,0x08C2182,0xA4,0x2200,0x70
0x0460540,0x470000,NODDIE05.IMG,0x4521F2,0x08C21F2,0xA6,0x2200,0x5B
0x0460540,0x470000,NODDIE06.IMG,0x45224E,0x08C224E,0xA0,0x2200,0x4E
0x0460540,0x470000,CYARD1.IMG,0x45229C,0x08C229C,0x3350,0x2200,0xC84
0x0460540,0x470000,CYARD2.IMG,0x452F20,0x08C2F20,0x3350,0x2200,0xCAB
0x0460540,0x470000,CYARD3.IMG,0x453BCC,0x08C3BCC,0x3350,0x2200,0xDFA
0x0460540,0x470000,CYARD4.IMG,0x4549C6,0x08C49C6,0x3350,0x2200,0xE05
0x0460540,0x470000,CYARD5.IMG,0x4557CC,0x08C57CC,0x3350,0x2200,0xE10
0x0460540,0x470000,CYARD6.IMG,0x4565DC,0x08C65DC,0x3350,0x2200,0x134B
0x0460540,0x470000,CYARD7.IMG,0x457928,0x08C7928,0x3350,0x2200,0x11D3
0x0460540,0x470000,CYARD8.IMG,0x458AFC,0x08C8AFC,0x3350,0x2200,0x1127
0x0460540,0x470000,CYARD9.IMG,0x459C24,0x08C9C24,0x3350,0x2200,0x1041
0x0460540,0x470000,CYARD10.IMG,0x45AC66,0x08CAC66,0x3350,0x2200,0xFBE
0x0460540,0x470000,CYARD11.IMG,0x45BC24,0x08CBC24,0x3350,0x2200,0xDDB
0x0460540,0x470000,CYARD12.IMG,0x45CA00,0x08CCA00,0x3350,0x2200,0xCB1
0x0460540,0x470000,CYARD13.IMG,0x45D6B2,0x08CD6B2,0x3350,0x2200,0xCE3
0x0460540,0x470000,CYARD14.IMG,0x45E396,0x08CE396,0x3350,0x2200,0xCAD
0x0460540,0x470000,CYARD15.IMG,0x45F044,0x08CF044,0x3350,0x2200,0xC11
0x0460540,0x470000,CYARD16.IMG,0x45FC56,0x08CFC56,0x3350,0x2200,0xB45
0x0460540,0x470000,CYARD17.IMG,0x46079C,0x08D079C,0x3350,0x2200,0xA79
0x0460540,0x470000,CYARD18.IMG,0x461216,0x08D1216,0x3350,0x2200,0x958
0x0460540,0x470000,CYARD19.IMG,0x461B6E,0x08D1B6E,0x3350,0x2200,0x86D
0x0460540,0x470000,CYARD20.IMG,0x4623DC,0x08D23DC,0x3350,0x2200,0x759
0x0460540,0x470000,CYARD21.IMG,0x462B36,0x08D2B36,0x3350,0x2200,0x6C1
0x0460540,0x470000,CYARD22.IMG,0x4631F8,0x08D31F8,0x3350,0x2200,0x66B
0x0460540,0x470000,CYARD23.IMG,0x463864,0x08D3864,0x3350,0x2200,0x653
0x0460540,0x470000,CYARD24.IMG,0x463EB8,0x08D3EB8,0x3350,0x2200,0x640
0x0460540,0x470000,CYARD25.IMG,0x4644F8,0x08D44F8,0x3350,0x2200,0x62E
0x0460540,0x470000,CRED01.IMG,0x464B26,0x08D4B26,0x5B8,0x2200,0x3BD
0x0460540,0x470000,CRED02.IMG,0x464EE4,0x08D4EE4,0x5B8,0x2200,0x3E1
0x0460540,0x470000,CRED03.IMG,0x4652C6,0x08D52C6,0x5B8,0x2200,0x3F0
0x0460540,0x470000,CRED04.IMG,0x4656B6,0x08D56B6,0x5B8,0x2200,0x3F7
0x0460540,0x470000,CRED05.IMG,0x465AAE,0x08D5AAE,0x5B8,0x2200,0x403
0x0460540,0x470000,CRED06.IMG,0x465EB2,0x08D5EB2,0x5B8,0x2200,0x406
0x0460540,0x470000,CRED07.IMG,0x4662B8,0x08D62B8,0x5B8,0x2200,0x3FF
0x0460540,0x470000,CRED08.IMG,0x4666B8,0x08D66B8,0x5B8,0x2200,0x3F2
0x0460540,0x470000,CRED09.IMG,0x466AAA,0x08D6AAA,0x5B8,0x2200,0x3F8
0x0460540,0x470000,CRED10.IMG,0x466EA2,0x08D6EA2,0x5B8,0x2200,0x3F6
0x0460540,0x470000,CRED11.IMG,0x467298,0x08D7298,0x5B8,0x2200,0x3EC
0x0460540,0x470000,CRED12.IMG,0x467684,0x08D7684,0x5B8,0x2200,0x3EB
0x0460540,0x470000,CRED13.IMG,0x467A70,0x08D7A70,0x5B8,0x2200,0x3E7
0x0460540,0x470000,CRED14.IMG,0x467E58,0x08D7E58,0x5B8,0x2200,0x3DC
0x0460540,0x470000,CRED15.IMG,0x468234,0x08D8234,0x5B8,0x2200,0x3EA
0x0460540,0x470000,CRED16.IMG,0x46861E,0x08D861E,0x5B8,0x2200,0x3E3
0x0460540,0x470000,CRED17.IMG,0x468A02,0x08D8A02,0x5B8,0x2200,0x3E8
0x0460540,0x470000,CRED18.IMG,0x468DEA,0x08D8DEA,0x5B8,0x2200,0x3EB
0x0460540,0x470000,CRED19.IMG,0x4691D6,0x08D91D6,0x5B8,0x2200,0x3E1
0x0460540,0x470000,CRED20.IMG,0x4695B8,0x08D95B8,0x5B8,0x2200,0x3EC
0x0460540,0x470000,CRED21.IMG,0x4699A4,0x08D99A4,0x5C6,0x2200,0x3E1
0x0460540,0x470000,CRED22.IMG,0x469D86,0x08D9D86,0x5B8,0x2200,0x3A8
0x0460540,0x470000,CRED23.IMG,0x46A12E,0x08DA12E,0x5C6,0x2200,0x3E1
0x0460540,0x470000,CRED24.IMG,0x46A510,0x08DA510,0x5B8,0x2200,0x3DE
0x0460540,0x470000,CRED25.IMG,0x46A8EE,0x08DA8EE,0x5B8,0x2200,0x3CC
0x0460540,0x470000,CRED26.IMG,0x46ACBA,0x08DACBA,0x5B8,0x2200,0x3C5
0x0460540,0x470000,CRED27.IMG,0x46B080,0x08DB080,0x5B8,0x2200,0x3C2
0x0460540,0x470000,CRED28.IMG,0x46B442,0x08DB442,0x5B8,0x2200,0x3BF
0x0460540,0x470000,CRED29.IMG,0x46B802,0x08DB802,0x5B8,0x2200,0x3C5
0x0460540,0x470000,CRED30.IMG,0x46BBC8,0x08DBBC8,0x5B8,0x2200,0x3C3
0x0460540,0x470000,CRED31.IMG,0x46BF8C,0x08DBF8C,0x5B8,0x2200,0x3BD
0x0460540,0x470000,CRED32.IMG,0x46C34A,0x08DC34A,0x5B8,0x2200,0x3BE
0x0460540,0x470000,CRED33.IMG,0x46C708,0x08DC708,0x5B8,0x2200,0x3B9
0x0460540,0x470000,EURO.IMG,0x46CAC2,0x08DCAC2,0x12E10,0x2200,0x2E08
0x0460540,0x470000,ETEXBWA.IMG,0x46F8CA,0x08DF8CA,0x9626,0x2200,0x3810
0x0460540,0x470000,BOSNIA.IMG,0x4730DA,0x08E30DA,0x12CDE,0x2200,0x5F55
0x0460540,0x470000,AFRICA.IMG,0x479030,0x08E9030,0x12E10,0x2200,0x2C11
0x0460540,0x470000,AFRICATX.IMG,0x47BC42,0x08EBC42,0x962E,0x2200,0x2FA8
0x0460540,0x470000,SAFRICA.IMG,0x47EBEA,0x08EEBEA,0x12CEC,0x2200,0x528A
0x0460540,0x470000,YELLOBOX.IMG,0x483E74,0x08F3E74,0x54,0x1100,0x2B
0x0460540,0x470000,BOS_BG.IMG,0x483EA0,0x08F3EA0,0x9622,0x2200,0x1426
0x0460540,0x470000,SAF_BG.IMG,0x4852C6,0x08F52C6,0x9622,0x2200,0x1420
0x0460540,0x470000,HORIZ.IMG,0x4866E6,0x08F66E6,0x126,0x1100,0x48
0x0460540,0x470000,VERT.IMG,0x48672E,0x08F672E,0x456,0x2200,0xA6
0x0460540,0x470000,LODSCRN.IMG,0x4867D4,0x08F67D4,0x25810,0x2200,0x5ACC
0x0460540,0x470000,GDIBOX.IMG,0x48C2A0,0x08FC2A0,0xA290,0x2200,0x1FFB
0x0460540,0x470000,NODBOX.IMG,0x48E29C,0x08FE29C,0xA290,0x2200,0x202B
0x0460540,0x470000,BIGFRAM2.IMG,0x4902C8,0x09002C8,0x44D0,0x2200,0xA06
0x0460540,0x470000,SMLFRM0.IMG,0x490CCE,0x0900CCE,0x3410,0x2200,0x795
0x0460540,0x470000,SMLFRM1.IMG,0x491464,0x0901464,0x3410,0x2200,0x886
0x0460540,0x470000,SMLFRM1A.IMG,0x491CEA,0x0901CEA,0x3410,0x2200,0x88C
0x0460540,0x470000,SMLFRM1B.IMG,0x492576,0x0902576,0x3410,0x2200,0x8E7
0x0460540,0x470000,SMLFRM2.IMG,0x492E5E,0x0902E5E,0x3410,0x2200,0x897
0x0460540,0x470000,SMLFRM2A.IMG,0x4936F6,0x09036F6,0x3410,0x2200,0x889
0x0460540,0x470000,SMLFRM2B.IMG,0x493F80,0x0903F80,0x3410,0x2200,0x8FE
0x0460540,0x470000,SMLFRM3.IMG,0x49487E,0x090487E,0x3410,0x2200,0x938
0x0460540,0x470000,SMLFRM3A.IMG,0x4951B6,0x09051B6,0x3410,0x2200,0x95A
0x0460540,0x470000,SMLFRM3B.IMG,0x495B10,0x0905B10,0x3410,0x2200,0x9F2
0x0460540,0x470000,BIGAROW0.IMG,0x496502,0x0906502,0xAF0,0x2200,0x387
0x0460540,0x470000,BIGAROW1.IMG,0x49688A,0x090688A,0xAF0,0x2200,0x38E
0x0460540,0x470000,BIGAROW2.IMG,0x496C18,0x0906C18,0xAF0,0x2200,0x3A4
0x0460540,0x470000,BIGAROW3.IMG,0x496FBC,0x0906FBC,0xAF0,0x2200,0x3D3
0x0460540,0x470000,BIGAROW4.IMG,0x497390,0x0907390,0xAF0,0x2200,0x3F7
0x0460540,0x470000,BIGAROW5.IMG,0x497788,0x0907788,0xAF0,0x2200,0x400
0x0460540,0x470000,BIGARRD0.IMG,0x497B88,0x0907B88,0xAF0,0x2200,0x38D
0x0460540,0x470000,BIGARRD1.IMG,0x497F16,0x0907F16,0xAF0,0x2200,0x38C
0x0460540,0x470000,BIGARRD2.IMG,0x4982A2,0x09082A2,0xAF0,0x2200,0x39F
0x0460540,0x470000,BIGARRD3.IMG,0x498642,0x0908642,0xAF0,0x2200,0x3C4
0x0460540,0x470000,BIGARRD4.IMG,0x498A06,0x0908A06,0xAF0,0x2200,0x3EF
0x0460540,0x470000,BIGARRD5.IMG,0x498DF6,0x0908DF6,0xAF0,0x2200,0x3F6
0x0460540,0x470000,BUTTON_Z.IMG,0x4991EC,0x09091EC,0x850,0x2200,0x308
0x0460540,0x470000,BUT_A.IMG,0x4994F4,0x09094F4,0x850,0x2200,0x52C
0x0460540,0x470000,BUT_B.IMG,0x499A20,0x0909A20,0x850,0x2200,0x45C
0x0460540,0x470000,BUT_C.IMG,0x499E7C,0x0909E7C,0x850,0x2200,0x51A
0x0460540,0x470000,TXTBRDR.IMG,0x49A396,0x090A396,0x1A30,0x2200,0x3A0
0x0460540,0x470000,GDI.IMG,0x49A736,0x090A736,0xBB90,0x2200,0x495C
0x0460540,0x470000,NOD.IMG,0x49F092,0x090F092,0xBB90,0x2200,0x452A
0x0460540,0x470000,ARROW.IMG,0x4A35BC,0x09135BC,0x2910,0x2200,0xA61
0x0460540,0x470000,SEL_MENU.IMG,0x4A401E,0x091401E,0x6FA0,0x2200,0x12B1
0x0460540,0x470000,MAINMENU.IMG,0x4A52D0,0x09152D0,0x12E10,0x2200,0x4966
0x0460540,0x470000,EVAGRID.IMG,0x4A9C36,0x0919C36,0x25810,0x2200,0x686B
0x0460540,0x470000,TITLE.IMG,0x4B04A2,0x09204A2,0x12E10,0x2200,0x4A22
0x0460540,0x470000,LEFTHALF.IMG,0x4B4EC4,0x0924EC4,0xC510,0x2200,0x7B27
0x0460540,0x470000,RTHALF.IMG,0x4BC9EC,0x092C9EC,0xC510,0x2200,0x812F
0x0460540,0x470000,OPTIONBG.IMG,0x4C4B1C,0x0934B1C,0x9620,0x2200,0x14EA
0x0460540,0x470000,EFFECTS0.IMG,0x4C6006,0x0936006,0x970,0x2200,0x41E
0x0460540,0x470000,EFFECTS1.IMG,0x4C6424,0x0936424,0x970,0x2200,0x260
0x0460540,0x470000,EFFECTS2.IMG,0x4C6684,0x0936684,0x970,0x2200,0x26B
0x0460540,0x470000,EFFECTS3.IMG,0x4C68F0,0x09368F0,0x970,0x2200,0x269
0x0460540,0x470000,MUSIC0.IMG,0x4C6B5A,0x0936B5A,0xB50,0x2200,0x3DD
0x0460540,0x470000,MUSIC1.IMG,0x4C6F38,0x0936F38,0xB50,0x2200,0x1C2
0x0460540,0x470000,MUSIC2.IMG,0x4C70FA,0x09370FA,0xB50,0x2200,0x1D1
0x0460540,0x470000,MUSIC3.IMG,0x4C72CC,0x09372CC,0xB50,0x2200,0x1ED
0x0460540,0x470000,TEXTYES.IMG,0x4C74BA,0x09374BA,0x970,0x2200,0x249
